treasure itemtypes "Common","Uncommon","Rare","Epic","Legendary","Divine","Unique"
object category "T_Gold_Combat_Leader_Weak",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_ST_Food_Fish",1,0,0,0,0,0,0,0
new treasuretable "UND_KuoToa_Boooal"
new subtable "1,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_GEN_Valuables_Ring_Silver",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Bone",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supplies_Camp_Pack",1,0,0,0,0,0,0,0
new treasuretable "UND_KuoToa_MushroomChest"
new subtable "-1"
object category "I_MAG_Healer_DisengageOnHeal_ChainShirt",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Modest",1,0,0,0,0,0,0,0
new treasuretable "HAG_AppleBushel"
new subtable "2,1; 3,1; 4,1; 5,1"
object category "I_HAG_PoisonApple",1,0,0,0,0,0,0,0
new treasuretable "HAG_FruitBushel"
new subtable "2,1; 3,1"
object category "I_HAG_PoisonApple",1,0,0,0,0,0,0,0
new subtable "1,1; 2,1"
object category "I_HAG_AntidotePear",1,0,0,0,0,0,0,0
new treasuretable "UND_MyconidRevenge_QuestReward_Evil"
new subtable "-1"
object category "I_UND_MyconidAmulet_Evil",1,0,0,0,0,0,0,0
new treasuretable "UND_MyconidRevenge_QuestReward_Good"
new subtable "-1"
object category "I_UND_MyconidAmulet_Good",1,0,0,0,0,0,0,0
new treasuretable "UND_KC"
new treasuretable "UND_KC_Thrinn"
new subtable "1,1"
object category "T_UND_Duergar_Officer",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_UND_KC_RingOfAbsolute",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_ThrinnChest"
new subtable "2,1"
object category "T_ST_GEN_Valuables_Ring_Copper",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_GEN_Valuables_Ring_Silver",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_GEN_Valuables_Ring_Gold",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_GEN_Valuables_Necklace_Silver",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Normal",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Trader_Weapons"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_WPN_Greatclub_1",1,0,0,0,0,0,0,0
new subtable "4,1; 5,1"
object category "T_UND_Supplies",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supplies_Camp_Pack",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "I_OBJ_Potion_Healing",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_BG_OfTheBanshee_Bow",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Radiant_Radiating_Hammer",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Colossal_Greatsword",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Trader_Utility"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_Alchemy_Potion_Elixir",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_Alchemy_Potion_Utility",1,0,0,0,0,0,0,0
new subtable "2,1; 3,1"
object category "I_OBJ_Kit_TrapDisarm",1,0,0,0,0,0,0,0
new subtable "2,1; 3,1"
object category "I_OBJ_Kit_ThievesTools",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_ST_SpecialArrow_Common",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_ST_SpecialArrow_Uncommon",1,0,0,0,0,0,0,0
new subtable "6,1"
object category "T_Scroll",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_RevivifyScrolls",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Tool_Hammer",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Tool_Tong",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_WPN_MinePickaxe",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supplies_Camp_Pack",1,0,0,0,0,0,0,0
new subtable "1,1; 2,1; 3,1"
object category "T_UND_Supplies",3,0,0,0,0,0,0,0
object category "T_Supplies_Food_3",1,0,0,0,0,0,0,0
new subtable "2,1; 3,1"
object category "I_OBJ_Potion_Of_Fire_Resistance",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Tool_Shovel",1,0,0,0,0,0,0,0
new subtable "1,2;2,1"
object category "T_ST_MusicInstrument",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_GrenadeStash"
new subtable "2,1; 3,1"
object category "T_ST_Throwable",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_ExecutedDrow_A"
new subtable "1,1"
object category "T_Gold_Pocket_Modest",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_ExecutedDrow_B"
new subtable "1,1"
object category "I_OBJ_Scroll_CharmPerson",1,0,0,0,0,0,0,0
new subtable "0,1; 1,1"
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_ExecutedDrow_C"
new subtable "1,1"
object category "I_OBJ_Potion_Poison_A",1,0,0,0,0,0,0,0
new subtable "0,1; 1,1"
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_ExecutedDrow_Random"
new subtable "1,1"
object category "T_UND_KC_ExecutedDrow_A",1,0,0,0,0,0,0,0
object category "T_UND_KC_ExecutedDrow_B",0,0,0,0,0,0,0,0
object category "T_UND_KC_ExecutedDrow_C",0,0,0,0,0,0,0,0
new treasuretable "UND_KC_Supplies"
new subtable "1,1"
object category "T_UND_Supplies",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Supplies_mix"
new subtable "1,2;2,1"
object category "T_UND_Supplies",16,0,0,0,0,0,0,0
object category "I_CONS_FOOD_Vegetable_Potato",2,0,0,0,0,0,0,0
object category "I_CONS_FOOD_Fruit_Apple",2,0,0,0,0,0,0,0
object category "T_ST_Food_Sausage",2,0,0,0,0,0,0,0
object category "I_OBJ_FOOD_PorkPiece_B",1,0,0,0,0,0,0,0
object category "I_OBJ_FOOD_Ham",1,0,0,0,0,0,0,0
object category "I_CONS_FOOD_Egg",2,0,0,0,0,0,0,0
object category "I_CONS_FOOD_Bread_Bun",2,0,0,0,0,0,0,0
object category "I_CONS_FOOD_Ration",1,0,0,0,0,0,0,0
new treasuretable "ST_UND_Duergar_Alcohol"
new subtable "1,1"
object category "T_ST_Alcohol",1,0,0,0,0,0,0,0
new treasuretable "UND_Duergar_Supply_Alcohol"
new subtable "1,2; 2,4; 3,1"
object category "T_ST_UND_Duergar_Alcohol",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Supplies_Rotten"
new subtable "1,2;2,1"
object category "T_ST_Supplies_Spoiled_Fish",1,0,0,0,0,0,0,0
object category "I_CONS_Fungi_Mushroom_Agaric_A_Rotten",1,0,0,0,0,0,0,0
object category "I_CONS_Fungi_Mushroom_Agaric_B_Rotten",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Weapons_Melee"
new subtable "1,2; 2,1"
object category "T_ST_SimpleMeleeWeapons",1,0,0,0,0,0,0,0
object category "T_ST_MartialMeleeWeapons",2,0,0,0,0,0,0,0
new treasuretable "UND_KC_Weapons_Ranged"
new subtable "1,2; 2,1"
object category "I_WPN_HandCrossbow",1,0,0,0,0,0,0,0
object category "I_WPN_LightCrossbow",1,0,0,0,0,0,0,0
object category "I_WPN_HeavyCrossbow",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Crates_Small"
new subtable "1,1"
object category "T_Gold_Pocket_Modest",3,0,0,0,0,0,0,0
object category "T_Supply_Potions",1,0,0,0,0,0,0,0
object category "T_Supply_Torches",3,0,0,0,0,0,0,0
object category "T_Supply_Arrows",1,0,0,0,0,0,0,0
object category "T_Supply_Tools",2,0,0,0,0,0,0,0
object category "T_Empty",3,0,0,0,0,0,0,0
new treasuretable "UND_KC_Crates_Big"
new subtable "1,1"
object category "T_UND_KC_Crates_Small",3,0,0,0,0,0,0,0
object category "T_UND_KC_Weapons_Melee",2,0,0,0,0,0,0,0
object category "T_UND_KC_Weapons_Ranged",2,0,0,0,0,0,0,0
new treasuretable "UND_KC_HiddenStash"
new subtable "1,1"
object category "I_ARM_Hide_Body",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_WPN_Torch",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Potion_Healing_Greater",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Exploration_Minor",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Books_Jelly"
new subtable "2,1"
object category "T_Supply_Scroll_Single",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_JellyJunk"
new subtable "1,1"
object category "I_OBJ_Skull",1,0,0,0,0,0,0,0
object category "I_OBJ_Bone",2,0,0,0,0,0,0,0
new subtable "1,1; 2,2"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
object category "I_WPN_MinePickaxe",1,0,0,0,0,0,0,0
object category "I_ARM_Helmet_Metal",1,0,0,0,0,0,0,0
object category "I_WPN_Shortsword",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_MerregonRoom_Books"
new subtable "1,1; 2,1"
object category "T_Scroll",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Shar_Shrine_Junk"
new subtable "1,1"
object category "I_OBJ_Skull",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Shar_Shrine_Incense"
new subtable "1,2; 2,4; 3,1"
object category "T_Valuables_Incense",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Shar_Shrine_Cups"
new subtable "1,2; 2,4; 3,1"
object category "T_Kitchen_Cups_Medium",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Shar_Shrine_Candles"
new subtable "1,2; 2,4; 3,1"
object category "I_OBJ_Candle_Gold",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Shar_Shrine_Wine"
new subtable "1,2; 2,4; 3,1"
object category "I_CONS_DRINK_Wine_Bottle",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Shar_Shrine_Gold"
new subtable "1,1"
object category "T_Gold_Pocket_Modest",2,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Normal",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Shar_Shrine"
new subtable "0,1; 1,2"
object category "T_UND_KC_Shar_Shrine_Junk",1,0,0,0,0,0,0,0
object category "T_UND_KC_Shar_Shrine_Incense",4,0,0,0,0,0,0,0
object category "T_UND_KC_Shar_Shrine_Cups",2,0,0,0,0,0,0,0
object category "T_UND_KC_Shar_Shrine_Candles",2,0,0,0,0,0,0,0
object category "T_UND_KC_Shar_Shrine_Wine",1,0,0,0,0,0,0,0
new subtable "0,1; 1,1"
object category "T_UND_KC_Shar_Shrine_Gold",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Shar_Scrolls"
new subtable "1,1; 2,1"
object category "T_Scroll",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Shar_Scrolls_Bookshelf"
new subtable "1,1; 2,1"
object category "T_UND_KC_Shar_Scrolls",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Shar_Weapons_Small"
new subtable "0,1; 1,2; 2,1"
object category "I_WPN_Dagger",3,0,0,0,0,0,0,0
object category "I_WPN_Handaxe",1,0,0,0,0,0,0,0
object category "I_WPN_Mace",2,0,0,0,0,0,0,0
object category "I_WPN_Shortsword",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Shar_Weapons_Big"
new subtable "0,1; 1,2; 2,1"
object category "I_WPN_Greataxe",1,0,0,0,0,0,0,0
object category "I_WPN_Greatsword",2,0,0,0,0,0,0,0
object category "I_WPN_Maul",1,0,0,0,0,0,0,0
object category "I_WPN_Quarterstaff",2,0,0,0,0,0,0,0
object category "I_WPN_Scimitar",3,0,0,0,0,0,0,0
object category "I_WPN_Warhammer",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Shar_DeadJusticiar"
new subtable "0,1; 1,2"
object category "I_OBJ_Bone",3,0,0,0,0,0,0,0
object category "T_Gold_Meager",2,0,0,0,0,0,0,0
object category "I_OBJ_Candle_Gold",4,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_WPN_Scimitar",1,0,0,0,0,0,0,0
object category "I_WPN_Dagger",1,0,0,0,0,0,0,0
object category "I_UND_Justiciar_Mask_Magic",1,0,0,0,0,0,0,0
object category "I_UND_Justiciar_Helmet_Magic",1,0,0,0,0,0,0,0
object category "I_UND_Justiciar_Chainshirt_Magic",1,0,0,0,0,0,0,0
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Modest",1,0,0,0,0,0,0,0
object category "T_Scroll",1,0,0,0,0,0,0,0
object category "T_Alchemy_Potion_Utility",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Mimic"
new subtable "1,1"
object category "T_Gold_Pocket_Normal",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Wealthy",1,0,0,0,0,0,0,0
object category "T_Empty",1,0,0,0,0,0,0,0
new subtable "0,1; 1,1; 2,1"
object category "T_UND_KC_Shar_Weapons_Small",1,0,0,0,0,0,0,0
object category "T_UND_KC_Shar_Weapons_Big",1,0,0,0,0,0,0,0
object category "I_WPN_Handaxe_1",1,0,0,0,0,0,0,0
new subtable "0,2; 1,1"
object category "T_ST_GEN_Valuables_Ring_Silver",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_TrappedChasmChest"
new subtable "-1"
object category "I_MAG_ChargedLightning_StaticDischarge_Shield",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Exploration_Additional",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_GargoyleTrap_Chest"
new subtable "-1"
object category "I_MAG_ChargedLightning_BonusAC_Robe",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Exploration_Major",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Forge_Office_Scrolls"
new subtable "1,1; 2,1"
object category "T_Scroll",1,0,0,0,0,0,0,0
object category "I_OBJ_Scroll_HeatMetal",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_MerregonCorpse"
new subtable "1,1"
object category "I_ARM_MerregonMask",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Combat_Leader_Strong",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_MerregonTreasure"
new subtable "-1"
object category "I_MAG_Fire_IncreasePiercingDamageToBurning_HandCrossbow",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Exploration_Major",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_MagmaMephit"
new subtable "1,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Monster_Mephit_Magma",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_LavaElemental"
new subtable "3,1; 4,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_AdamantineGolem"
new subtable "-1"
object category "I_MAG_MeleeDebuff_AttackDebuff1_OnDamage_Helmet",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_ForgottenSkeleton"
new subtable "1,1"
object category "T_Supply_Scroll_Single",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Elder_Brithvar"
new subtable "4,1"
object category "T_UND_KC_Supplies_mix",1,0,0,0,0,0,0,0
object category "T_UND_KC_Supplies",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Supplies_Crates"
new subtable "1,1"
object category "T_UND_KC_Supplies",1,0,0,0,0,0,0,0
object category "T_UND_KC_Supplies_Rotten",1,0,0,0,0,0,0,0
object category "T_Empty",5,0,0,0,0,0,0,0
new treasuretable "UND_KC_Supplies_NereChest"
new subtable "2,1"
object category "T_UND_KC_Supplies_mix",1,0,0,0,0,0,0,0
new treasuretable "UND_KC_Mimic_BardReward"
new subtable "-1"
object category "I_MAG_BG_Wondrous_Gloves",1,0,0,0,0,0,0,0
new treasuretable "TEST"
