treasure itemtypes "Common","Uncommon","Rare","Epic","Legendary","Divine","Unique"
new treasuretable "LOW_Foundry_Crate_Random"
new subtable "1,1"
object category "T_LOW_Foundry_Crate_Tools",1,0,0,0,0,0,0,0
object category "T_LOW_Foundry_Crate_Parts",1,0,0,0,0,0,0,0
object category "T_LOW_Foundry_Crate_MetalBars",1,0,0,0,0,0,0,0
new treasuretable "LOW_Potion_Racks"
new subtable "0,3;1,2"
object category "T_Alchemy_Potion_Healing",1,0,0,0,0,0,0,0
new subtable "0,1;1,1;2,1"
object category "I_OBJ_Bottle",1,0,0,0,0,0,0,0
new subtable "0,5;1,1"
object category "T_Alchemy_Potion_Utility",1,0,0,0,0,0,0,0
new treasuretable "CRE_RooftopExploration_Chest"
new subtable "-1"
object category "I_MAG_Radiant_Radiating_Helmet",1,0,0,0,0,0,0,0
new treasuretable "CRE_Axemaster_Buried_Chest"
new subtable "-1"
object category "I_MAG_ZOC_ForceConduit_Halberd",1,0,0,0,0,0,0,0
new treasuretable "CRE_Drunk_Kobolds"
new subtable "0,1;1,1;2,1"
object category "I_CONS_DRINK_Wine",1,0,0,0,0,0,0,0
object category "I_CONS_DRINK_Wine_Bottle",1,0,0,0,0,0,0,0
object category "T_Empty",1,0,0,0,0,0,0,0
new treasuretable "CRE_MagicItem_Gith_Trader"
new subtable "-1"
object category "I_MAG_ZOC_AdvantageOnMeleeAttackWhileSurounded_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Gish_TempHPWhileConcentrating_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_CQCaster_CloseRangedSpellMastery_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_BG_OfDexterity_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_BG_OfEasthaven_Defender_Flail",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Spellbreaker_Battleaxe",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Finesse_Longsword",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Duergar_Sword_KingsKnife",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Invisible_Pike",1,0,0,0,0,0,0,0
new treasuretable "SCL_AbsoluteSurvivalItem"
new subtable "-1"
object category "I_MAG_Shadow_FogOfCloudDisengage_Cloak",1,0,0,0,0,0,0,0
new treasuretable "SCL_DarkShamblingMound"
new subtable "-1"
object category "I_MAG_Druid_IronWood_Club",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ALCH_Ingredient_Part_WoodBark",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ALCH_Ingredient_Mushroom_ShadowrootSac",1,0,0,0,0,0,0,0
new treasuretable "SCL_Siege_Boss"
new subtable "1,1"
object category "I_ALCH_Ingredient_Part_WoodBark",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ALCH_Ingredient_Mushroom_ShadowrootSac",1,0,0,0,0,0,0,0
new treasuretable "SCL_RuinedFortExploration"
new subtable "-1"
object category "I_MAG_Fire_SelfImmolation_Ring",1,0,0,0,0,0,0,0
new treasuretable "SCL_GithOliver_Treasure"
new subtable "-1"
object category "I_MAG_Psychic_MentalOverload_Ring",1,0,0,0,0,0,0,0
new treasuretable "SCL_HarperAmbush_Treasure"
new subtable "-1"
object category "I_MAG_Shadow_FogCloud_Amulet",1,0,0,0,0,0,0,0
new treasuretable "SCL_AbsoluteEntraceFort_Treasure"
new subtable "-1"
object category "I_MAG_Frost_Frostbite_Amulet",1,0,0,0,0,0,0,0
new treasuretable "SCL_DockExploration"
new subtable "-1"
object category "I_MAG_Harpers_ShieldsOfShadows",1,0,0,0,0,0,0,0
new treasuretable "SCL_BannedSeluneItem"
new subtable "-1"
object category "I_MAG_Radiant_RadiatingOrb_Gloves",1,0,0,0,0,0,0,0
new treasuretable "SCL_TollHouseExplorationChest"
new subtable "-1"
object category "I_MAG_Fire_HeatOnTakingFireDamage_Amulet",1,0,0,0,0,0,0,0
new treasuretable "SCL_TollHouseCollectorHeavyChest_Treasure"
new subtable "-1"
object category "I_MAG_Druid_Ironvine_Shield",1,0,0,0,0,0,0,0
new treasuretable "SCL_TollHouseCollectorRichChest_Treasure"
new subtable "-1"
object category "I_MAG_Gish_ArcaneAcuity_Gloves",1,0,0,0,0,0,0,0
new treasuretable "SCL_DistilleryAlchemyChest_Treasure"
new subtable "-1"
object category "I_MAG_Acid_NoxiousFumes_Gloves",1,0,0,0,0,0,0,0
new treasuretable "SCL_Distillery_BrewerRoseStash_Additional"
new subtable "1,1"
object category "I_ALCH_Ingredient_Loot_CloudGiantFinger",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ALCH_Ingredient_Loot_FrostSalamander",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ALCH_Ingredient_Loot_WyvernStinger",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_CONS_Mushrooms_SwarmingToadstool",1,0,0,0,0,0,0,0
new treasuretable "SCL_HospitalFakeOffice"
new subtable "-1"
object category "I_MAG_Poison_PoisonExposure_Gloves",1,0,0,0,0,0,0,0
new treasuretable "SCL_HospitalMorgueFinalChest"
new subtable "-1"
object category "I_MAG_Shadow_BlindImmunity_Ring",1,0,0,0,0,0,0,0
new treasuretable "SCL_GraveyardNecromancerPreparation_Chest"
new subtable "-1"
object category "I_MAG_CQCaster_TempHPAfterCast_Cloak",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Alchemy_Loot_Common",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Alchemy_Potion_Utility",1,0,0,0,0,0,0,0
new treasuretable "SCL_AasimarSurvivor_Body"
new subtable "1,1"
object category "T_ST_GEN_Valuables_Ring_Gold",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
new treasuretable "SCL_AasimarSurvivor_Chest"
new subtable "-1"
object category "I_MAG_CQCaster_GainArcaneChargeOnDamaged_Robe",1,0,0,0,0,0,0,0
new treasuretable "SCL_MorgueHidden_Chest"
new subtable "-1"
object category "I_MAG_BlackTentacle_Amulet",1,0,0,0,0,0,0,0
new treasuretable "SCL_MorgueHiddenCliff_Chest"
new subtable "-1"
object category "I_MAG_Acid_AcidMeleeCounter_Cloak",1,0,0,0,0,0,0,0
new treasuretable "SCL_MasonGuild_Chest"
new subtable "-1"
object category "I_MAG_ElementalGish_ArcaneAcuity_Helmet",1,0,0,0,0,0,0,0
new treasuretable "HAV_FlamingFistCorpse"
new subtable "-1"
object category "I_MAG_FlamingFist_Flaming_Shield",1,0,0,0,0,0,0,0
new treasuretable "HAV_TavernHiddenPlank"
new subtable "-1"
object category "I_MAG_Frost_GenerateSurfaceOnColdDamage_Ring",1,0,0,0,0,0,0,0
new treasuretable "HAV_PhasmOx"
new subtable "-1"
object category "I_MAG_Fire_ArcaneAcuityOnFireDamage_Hat",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new treasuretable "HAV_TavernTrapped_Chest"
new subtable "-1"
object category "I_MAG_ZOC_ForceConduit_ChainMail",1,0,0,0,0,0,0,0
new treasuretable "HAV_Meenlock_Reward"
new subtable "-1"
object category "I_MAG_Shadow_CriticalBoostWhileObscured_Helmet",1,0,0,0,0,0,0,0
new treasuretable "HAV_CaveExploration_Chest"
new subtable "-1"
object category "I_MAG_Radiant_RadiatingOrb_Ring",1,0,0,0,0,0,0,0
new treasuretable "HAV_HoneymoonLodge_Chest"
new subtable "-1"
object category "I_MAG_Shadow_StealthBonusWhileObscured_Armor",1,0,0,0,0,0,0,0
new treasuretable "HAV_SavingPrisoners_AlfirasReward"
new subtable "-1"
object category "I_MAG_CharismaCaster_Robe",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_QuestReward_Normal",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_Supply_Scroll_Single",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_Alchemy_PotionOrOil",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_ST_Throwable",1,0,0,0,0,0,0,0
new treasuretable "SHA_AcademyAltar_Chest"
new subtable "-1"
object category "I_MAG_Shadow_Shadowstep_Boots",1,0,0,0,0,0,0,0
new treasuretable "SHA_HiddenRoom_Magic_Chest"
new subtable "-1"
object category "I_MAG_Radiant_DamageBonusOnIlluminatedTarget_Ring",1,0,0,0,0,0,0,0
new treasuretable "SHA_Orthon_Chest"
new subtable "1,1"
object category "T_Gold_Stash_Wealthy",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Bard_RefreshBardicInspirationSlot_Shoes",1,0,0,0,0,0,0,0
new treasuretable "COL_VaultPod1_Treasure_Gold"
new subtable "1,1"
object category "T_Gold_Stash_Wealthy",1,0,0,0,0,0,0,0
new treasuretable "COL_VaultPod1_Treasure_Valuables"
new subtable "1,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new treasuretable "COL_VaultPod2_Treasure"
new subtable "-1"
object category "I_MAG_Illithid_Regen_Circlet",1,0,0,0,0,0,0,0
new treasuretable "COL_VaultPod1_Treasure"
new subtable "-1"
object category "I_MAG_Psychic_MentalFatigue_Gloves",1,0,0,0,0,0,0,0
new treasuretable "COL_VaultPod4_Treasure"
new subtable "-1"
object category "I_MAG_Illithid_MindOverload_Weapon_Longsword",1,0,0,0,0,0,0,0
new treasuretable "TWN_Sarcophagus_Treasure"
new subtable "-1"
object category "I_MAG_Frost_GenerateFrostOnDamage_Robe",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Bone",1,0,0,0,0,0,0,0
new treasuretable "DIGGING_CHESTS"
new treasuretable "S_DEN_BuriedChest_03"
new subtable "1,1"
object category "T_Exploration_Minor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Alchemy_Herbs",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Potion_Of_Fire_Resistance",1,0,0,0,0,0,0,0
new treasuretable "S_FOR_BuriedChest_02"
new subtable "1,1"
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Scrolls_Illusion",1,0,0,0,0,0,0,0
new treasuretable "S_SCL_BuriedChest_01"
new subtable "1,1"
object category "T_Supply_Fruits",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Supply_Cheese",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Torches",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Poor",1,0,0,0,0,0,0,0
new treasuretable "S_SCL_BuriedChest_02"
new subtable "1,1"
object category "MagicScroll_3",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Pocket_Normal",1,0,0,0,0,0,0,0
new treasuretable "S_SCL_BuriedChest_03"
new subtable "1,1"
object category "T_Alchemy_Potion_Healing",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Scroll_Single",1,0,0,0,0,0,0,0
new treasuretable "S_SCL_BuriedChest_04"
new subtable "1,1"
object category "T_ST_Tools",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_CampFood",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Modest",1,0,0,0,0,0,0,0
new treasuretable "S_SCL_BuriedChest_05"
new subtable "1,1"
object category "MagicScroll_3",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_SpecialArrow",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_RandomPotion",1,0,0,0,0,0,0,0
new treasuretable "S_TWN_BuriedChest_01"
new subtable "1,1"
object category "T_Alchemy_Potion_Utility",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Alchemy_Herb",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Alchemy_Loot_Common",1,0,0,0,0,0,0,0
new treasuretable "S_TWN_BuriedChest_02"
new subtable "1,1"
object category "T_Supply_Scroll_Single",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Alchemy_Mushroom_Common",1,0,0,0,0,0,0,0
new treasuretable "S_TWN_BuriedChest_03"
new subtable "1,1"
object category "T_ST_RandomConsumable",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_MartialMeleeWeapons_1",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Alchemy_Herb",1,0,0,0,0,0,0,0
new treasuretable "S_TWN_BuriedChest_04"
new subtable "1,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_MartialRangedWeapons_1",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_MusicInstrument",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Alchemy_Herb_Rare",1,0,0,0,0,0,0,0
new treasuretable "S_TWN_BuriedChest_05"
new subtable "1,1"
object category "T_SupplyContainer",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_RandomConsumable",1,0,0,0,0,0,0,0
new treasuretable "S_TWN_BuriedChest_06"
new subtable "1,1"
object category "T_Exploration_Major",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "MagicScroll_3",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_GEN_Valuables_Ring_Gold",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Alchemy_Potion_Healing",1,0,0,0,0,0,0,0
new treasuretable "S_TWN_BuriedChest_07"
new subtable "1,1"
object category "T_Supply_Lockpicks",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Scroll_Single",1,0,0,0,0,0,0,0
new treasuretable "S_HAV_BuriedChest_01"
new subtable "1,1"
object category "T_Kitchen_Kitchenware_Medium",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Potions",1,0,0,0,0,0,0,0
new treasuretable "S_HAV_BuriedChest_02"
new subtable "1,1"
object category "I_LOOT_SCROLL_Fly",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Exploration_Minor",1,0,0,0,0,0,0,0
new treasuretable "S_HAV_BuriedChest_03"
new subtable "1,1"
object category "I_LOOT_SCROLL_LightningBolt",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_SupplyContainer",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Modest",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_LOOT_SCROLL_Haste",1,0,0,0,0,0,0,0
new treasuretable "S_HAV_BuriedChest_04"
new subtable "1,1"
object category "I_LOOT_SCROLL_Blink",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_RandomPotion",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_LOOT_SCROLL_Polymorph",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Vegetables_Big",1,0,0,0,0,0,0,0
new treasuretable "S_SHA_BuriedChest_01"
new subtable "1,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Poor",1,0,0,0,0,0,0,0
new treasuretable "S_SHA_BuriedChest_02"
new subtable "1,1"
object category "MagicScroll_4",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_RandomPotion",1,0,0,0,0,0,0,0
new treasuretable "S_MOO_BuriedChest_01"
new subtable "1,1"
object category "MagicScroll_4",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Tools",1,0,0,0,0,0,0,0
new treasuretable "S_MOO_BuriedChest_02"
new subtable "1,1"
object category "T_ST_Supplies_Spoiled_Cheese",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Poor",1,0,0,0,0,0,0,0
new treasuretable "S_MOO_BuriedChest_03"
new subtable "1,1"
object category "T_Supply_Lockpicks",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_LOOT_SCROLL_AnimateDead",1,0,0,0,0,0,0,0
new treasuretable "S_MOO_BuriedChest_04"
new subtable "1,1"
object category "MagicScroll_5",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_RandomConsumable",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_RandomPotion",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Normal",1,0,0,0,0,0,0,0
new treasuretable "BGO_TravellerBackpack"
new subtable "1,1"
object category "T_Alchemy_Potion_Healing",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_WPN_Torch",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Rope",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_Cup_Mug_Metal",1,0,0,0,0,0,0,0
new treasuretable "S_WYR_BuriedChest_01"
new subtable "1,1"
object category "T_ST_SpecialArrow_Uncommon",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "MagicScroll_4",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Modest",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_CONS_FOOD_Cheese",1,0,0,0,0,0,0,0
new treasuretable "S_WYR_BuriedChest_02"
new subtable "1,1"
object category "T_ST_RandomConsumable",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_SpecialArrow_Rare",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Wealthy",1,0,0,0,0,0,0,0
new treasuretable "S_WYR_BuriedChest_03"
new subtable "1,1"
object category "T_ST_SpecialArrow_Common",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Modest",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Scroll_Single",1,0,0,0,0,0,0,0
new treasuretable "S_WYR_BuriedChest_04"
new subtable "1,1"
object category "T_Alchemy_Potion_Healing",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Lockpicks",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Scroll_Utility_Single",1,0,0,0,0,0,0,0
new treasuretable "S_WYR_BuriedChest_05"
new subtable "1,1"
object category "T_Alchemy_Potion",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Alchemy_Herb",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Modest",1,0,0,0,0,0,0,0
new treasuretable "S_WYR_BuriedChest_06"
new subtable "1,1"
object category "T_Alchemy_Potion_Utility",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Fruits",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Modest",1,0,0,0,0,0,0,0
new treasuretable "S_WYR_BuriedChest_07"
new subtable "1,1"
object category "T_Gold_Stash_Poor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "MagicScroll_5",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_SpecialArrow",1,0,0,0,0,0,0,0
new treasuretable "S_WYR_BuriedChest_08"
new subtable "1,1"
object category "T_Exploration_Major",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_LOOT_SCROLL_Stoneskin",1,0,0,0,0,0,0,0
new treasuretable "S_WYR_BuriedChest_09"
new subtable "1,1"
object category "T_ST_RandomPotion",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Exploration_Major",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Alchemy_Potion",1,0,0,0,0,0,0,0
new treasuretable "S_WYR_BuriedChest_10"
new subtable "1,1"
object category "T_Gold_Stash_Normal",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "MagicScroll_6",1,0,0,0,0,0,0,0
new treasuretable "S_WYR_BuriedChest_11"
new subtable "1,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "MagicScroll_5",1,0,0,0,0,0,0,0
new treasuretable "S_WYR_BuriedChest_12"
new subtable "1,1"
object category "T_Gold_Stash_Modest",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Scroll_Single",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Scrolls_Necro_Single",1,0,0,0,0,0,0,0
new treasuretable "S_LOW_BuriedChest_01"
new subtable "1,1"
object category "T_Gold_Stash_Modest",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "MagicScroll_5",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Wealthy",1,0,0,0,0,0,0,0
new treasuretable "S_LOW_BuriedChest_02"
new subtable "1,1"
object category "T_Gold_Stash_Wealthy",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "MagicScroll_6",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_DyeVeryRare",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_SpecialArrow",1,0,0,0,0,0,0,0
new treasuretable "S_LOW_BuriedChest_03"
new subtable "1,1"
object category "T_Gold_Stash_Poor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "MagicScroll_5",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "MagicScroll_6",1,0,0,0,0,0,0,0
new treasuretable "S_LOW_BuriedChest_04"
new subtable "1,1"
object category "MagicScroll_5",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Lockpicks",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Pocket_Modest",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_SpecialArrow_Common",2,0,0,0,0,0,0,0
new treasuretable "S_LOW_BuriedChest_05"
new subtable "1,1"
object category "MagicScroll_6",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Alchemy_Herb_Rare",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Alchemy_Mushroom_Underdark",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Poor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_RandomPotion",1,0,0,0,0,0,0,0
new treasuretable "S_LOW_BuriedChest_06"
new subtable "1,1"
object category "T_Gold_Stash_Normal",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_GEN_Valuables_Ring_Silver",2,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_RandomConsumable",1,0,0,0,0,0,0,0
new treasuretable "S_LOW_BuriedChest_07"
new subtable "1,1"
object category "T_ST_RandomConsumable",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_DyeRandom",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supplies_Drinks",1,0,0,0,0,0,0,0
new treasuretable "S_LOW_BuriedChest_08"
new subtable "1,1"
object category "T_ST_SpecialArrow_Rare",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_GEN_Book_Baldurs_Gate",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Alchemy_Potion_Healing",1,0,0,0,0,0,0,0
new treasuretable "S_LOW_BuriedChest_09"
new subtable "1,1"
object category "T_ST_RandomConsumable",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Alchemy_Potion",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Fruits_Small",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Poor",1,0,0,0,0,0,0,0
new treasuretable "S_LOW_BuriedChest_10"
new subtable "1,1"
object category "T_Gold_Stash_Normal",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "MagicScroll_6",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_RandomConsumable",1,0,0,0,0,0,0,0
new treasuretable "S_LOW_BuriedChest_11"
new subtable "1,1"
object category "T_Gold_Stash_Poor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "MagicScroll_6",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_SpecialArrow",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Lockpicks",1,0,0,0,0,0,0,0
new treasuretable "S_LOW_BuriedChest_12"
new subtable "1,1"
object category "MagicScroll_6",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "MagicScroll_5",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Alchemy_Oil",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Alchemy_Coating",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Alchemy_Potion_Elixir",1,0,0,0,0,0,0,0
new treasuretable "LOW_StranglerLuke_Treasure"
new subtable "-1"
object category "I_MAG_Barbarian_BoneSpike_Gloves",1,0,0,0,0,0,0,0
new treasuretable "LOW_DevilsFee_HelsikChest_Treasure"
new subtable "-1"
object category "I_MAG_Monk_SoulPerception_Hat",1,0,0,0,0,0,0,0
new treasuretable "S_LOW_BuriedSkeleton_01"
new subtable "1,1"
object category "I_LOOT_SCROLL_Invisibility_Greater",1,0,0,0,0,0,0,0
new treasuretable "S_LOW_BuriedSkeleton_02"
new subtable "1,1"
object category "T_Alchemy_Potion_Healing",1,0,0,0,0,0,0,0
new treasuretable "TEST"
new treasuretable "TEST_MAG_MobilitySet"
new subtable "-1"
object category "I_MAG_Mobility_MomentumOnDash_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Mobility_LowHP_Momentum_Ring",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Mobility_MomentumOnCombatStart_Helmet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Mobility_SprintForMomentum_ChainShirt",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Mobility_JumpOnDash_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Mobility_ExplosionOnJump_Maul",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Mobility_MomentumOnAttack_Scimitar",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_ViolenceRage_Set"
new subtable "-1"
object category "I_MAG_Violence_LowHP_Violence_Clothes",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Violence_ViolenceOnDamaged_Helmet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Violence_ViolenceOnDash_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Rage_TempHPOnExit_Gloves ",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_ChargedLightningSet"
new subtable "-1"
object category "I_MAG_ChargedLightning_Dash_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ChargedLightning_ElectricSurface_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ChargedLightning_Electrocute_Armor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ChargedLightning_TempHP_Helmet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ChargedLightning_StaticDischarge_Shield",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ChargedLightning_LightningBlast_Amulet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ChargedLightning_AbilityCheckBoost_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ChargedLightning_Resistance_Ring",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ChargedLightning_BonusAC_Robe",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ChargedLightning_Trident",1,0,0,0,0,0,0,0
new subtable "-1"
